codigo;abc;tipo;saldo_manut;provid_compras;recebimento_esperado;transito_manut;stage_manut;recepcao_manut;pendente_ri;pecas_teste_kit;pecas_teste;fornecedor_reparo;laboratorio;wr;wrcr;stage_wr;cmm;coef_perda
DONR-078868;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CSLP-093604;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOUR-072308;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MMZC-050619;C;19;23;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0
AOJR-042804;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOVR-065783;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOFR-025901;C;20;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOFR-048889;C;20;83;0;0;0;2;0;0;0;0;0;0;0;0;0;5.17;1
KOLR-082767;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
AOAR-063203;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOTR-040549;C;10;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0.17;0
SMVC-040236;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.5;1
ISBP-074630;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.84;1
UORR-091503;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOCR-028043;C;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HSSP-083081;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HOXR-082791;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOMR-025813;C;19;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
HQLK-068859;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BSKP-183180;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROVR-001145;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.49;1
GOGR-076473;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOMR-070082;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOUR-075702;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QOYR-071115;C;20;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
MOLR-091619;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOOR-095405;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
POKR-090599;C;20;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;1
SOLR-056085;C;19;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
KOUR-033612;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOWR-012741;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296.8;1
JOQR-057421;C;20;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
RAHO-090512;C;10;24;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0
WOKR-026542;C;20;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
ZOBR-076838;C;19;1;60;0;0;0;0;0;0;0;0;0;7;0;0;0;0
FOYR-015665;C;19;69;50;0;0;0;0;0;0;0;0;0;11;0;0;0;0
DOCR-098251;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOLR-071434;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOER-004320;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZOZR-024756;C;10;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0
YOTR-044723;C;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
ASQP-182214;C;20;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BEGF-050382;C;20;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
XOCR-022404;C;20;7;5;0;0;0;0;0;12;0;0;0;0;0;0;0;1
AOXR-020993;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YSNP-034460;C;20;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1
SSIP-011281;C;10;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROBR-055265;C;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
POSR-053959;C;20;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOWR-003417;C;19;0;0;0;0;0;0;0;5;0;0;0;220;0;0;0;0
TOIR-013293;C;20;27;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
EOKR-046620;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CSRP-192111;C;20;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;1
GOZR-048324;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZOQR-053771;C;20;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOGR-093946;C;20;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
WOFR-072628;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOCR-028753;C;20;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOER-016182;C;10;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0
AOYR-025971;C;20;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WSWP-032891;C;20;47;0;0;56;0;0;0;3;0;0;0;0;0;0;0;0
HOBR-018429;C;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JSRP-103279;C;10;0;0;0;11;0;0;0;1;0;2;0;0;0;0;0;0
QOTR-003838;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOQR-016916;C;20;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1
VONR-046582;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GODR-091179;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
SOBR-085251;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOGR-032596;A;20;1307;4000;0;276;31;0;0;328;0;0;0;499;0;59;504.99;0
ROXR-032127;C;20;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0.67;1
EOHR-065637;C;20;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOJR-015761;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOUR-031839;C;20;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COTR-010877;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOBR-054051;C;10;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0.17;0
HOXR-030270;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YAHO-040449;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LMNC-000761;C;20;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0.34;1
ISQP-071605;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BSWP-073785;C;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YOWR-025587;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
EOHR-016603;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOMR-000367;C;20;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOQR-015180;C;20;0;60;0;1;0;0;0;6;0;0;0;0;0;0;0;1
KSYP-071093;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOSR-090613;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BONR-068710;C;10;2;0;0;11;0;0;0;0;0;0;0;65;0;0;0;0
AOLR-098914;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOTR-065629;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOWR-024383;C;20;242;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
WOOR-005077;C;20;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOXR-056840;C;20;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34;1
ZOAR-090771;C;20;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IMUC-000866;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOHR-025384;C;20;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GSAP-061598;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOPR-044458;C;20;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOQR-081379;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
USFP-031705;C;20;56;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1
TOXR-004997;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOER-088528;C;20;100;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
WOER-056875;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
XOIR-052551;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GOTR-013936;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZOAR-031408;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FQYB-030697;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
RARO-030807;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GMMC-090312;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33;1
HORR-005054;C;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WMHC-060407;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LAQO-040606;C;20;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;1
ZOIR-082617;C;20;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;1
WOIR-010633;C;20;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
POYR-015280;C;20;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
MOHR-014745;C;20;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOFR-093727;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0
MOBR-018485;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.84;1
QOJR-001821;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOXR-043411;C;20;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;1
LOOR-026841;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOJR-038691;C;20;47;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1
CONR-083651;C;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DOJR-066063;C;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOCR-016859;C;20;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FMMC-000555;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOWR-045615;C;20;11;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
IOFR-061823;C;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOQR-044327;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOCR-045023;C;20;40;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
JOZR-045504;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KCSB-051666;C;19;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AMAC-030031;C;19;32;0;0;0;0;0;0;0;1;0;0;215;0;0;0;0
COTR-060232;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.18;1
POYR-026398;C;20;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOZR-098724;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOER-012723;C;20;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOZR-081328;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOVR-005975;C;20;15;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
VOUR-073059;C;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOIR-006969;C;20;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
CONR-052088;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOCR-035694;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOYR-007324;C;19;51;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
QOUR-043864;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOXR-074710;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
AOWR-067257;C;10;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0
SOKR-093591;C;20;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOZR-025915;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IOJR-095636;C;20;73;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
SOKR-045261;C;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOYR-070536;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ESPP-055248;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AOAR-013611;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UOOR-035464;C;19;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0.17;0
OOSR-041589;C;10;2;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0
FOHR-052106;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
WOGR-088392;C;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
NOIR-082927;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
WOCR-003081;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
OAAO-070831;C;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOVR-093425;C;20;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOMR-011390;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOYR-094478;C;20;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
JOCR-046283;C;20;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
KOWR-054238;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOUR-033712;C;20;675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VORR-076576;C;20;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VQPB-092871;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOGR-005286;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOMR-046747;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.67;0
DOCR-054888;C;20;27;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
ESXP-013857;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOVR-082954;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COXR-002739;C;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DSDP-063191;C;10;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
JOMR-044476;C;20;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1
WOUR-016179;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QOHR-000917;C;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LCZB-041264;C;20;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
POGR-083835;C;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WOFR-035737;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JORR-072760;C;19;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0
BOPR-085861;C;20;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOER-054362;C;10;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
KODR-023128;C;20;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ASRP-021296;C;10;247;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0
PSSP-093089;C;20;2578;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1
NOVR-064640;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EORR-062543;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROGR-091587;C;20;6;0;0;0;14;0;0;0;0;0;0;0;0;0;0;1
CONR-045648;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ESDP-103003;C;20;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOXR-073029;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOOR-005347;C;20;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QOYR-003828;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.67;1
YOXR-066609;C;20;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
HSFP-103770;C;20;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
SOQR-031428;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.980392157
IOTR-022617;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34;0.14
XOJR-086786;C;10;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0
VOFR-095605;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOPR-042455;C;20;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOKR-072266;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
POMR-052441;A;20;715;4000;0;276;16;0;0;163;0;0;0;1818;0;0;474.17;0
YMTC-080258;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOOR-095457;C;20;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
PMSC-050010;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOJR-054252;C;20;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOFR-065236;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
TOHR-005362;C;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XSMP-142552;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOOR-038330;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
TOWR-006744;C;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YSYP-003633;C;20;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOCR-060895;C;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
EOUR-022447;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOXR-070591;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOKR-086367;C;20;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOUR-090940;C;10;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
BOXR-052316;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
XOYR-065993;C;20;22;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
GOER-073693;C;20;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
GOIR-025298;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOWR-063248;C;20;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
HSOP-023357;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019630938
VOFR-020509;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GSDP-000313;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.5;1
WSPP-102078;C;20;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOSR-042283;C;20;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOBR-034750;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOGR-038323;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VODR-085853;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROIR-053631;C;19;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
EOLR-078890;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOOR-030701;C;19;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOQR-051107;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NMSC-060810;C;20;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOUR-062495;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOLR-045482;C;20;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;1
DOLR-075853;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOTR-023644;C;20;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOKR-032247;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOUR-095648;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QCLB-098394;C;19;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
XOER-082853;C;10;5;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0
UOZR-094013;C;20;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOOR-093957;C;20;28;0;0;10;0;0;0;0;0;0;0;0;0;0;0;1
VOVR-084313;C;20;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1
COWR-058053;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FODR-098865;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOSR-063555;C;20;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1
YOCR-001205;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34;0
ASMP-065648;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOUR-008657;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOJR-075627;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CSJP-091968;C;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOHR-020869;C;10;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
LOXR-098180;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HOQR-051294;C;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
EOPR-061252;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOKR-051986;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOVR-075423;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34;1
SOVR-061389;C;20;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TSIP-092579;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOAR-038869;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOKR-045645;C;19;96;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
NMYC-050331;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
POBR-082733;C;19;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOBR-023130;C;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.17;0
VOER-073356;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOMR-035215;C;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOMR-078392;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOXR-033478;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOIR-092339;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CONR-065061;C;20;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
SMDC-000910;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JORR-080616;C;20;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1
XOXR-005763;C;20;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
XSEP-065434;C;20;46;0;0;0;0;0;0;131;0;0;0;0;0;0;0.68;1
YOOR-084913;C;20;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOPR-081569;C;20;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
LOUR-046177;C;10;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
NOZR-004910;C;20;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1
TOGR-076126;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOYR-054801;C;20;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1
ASJP-054753;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WMIC-060639;C;20;36;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
JOIR-073393;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROOR-085075;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOQR-092075;C;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MONR-058148;C;10;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
GOOR-084437;C;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOCR-091888;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QSHP-071423;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IOLR-003916;C;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.51;0.248756219
QOKR-092308;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOMR-026550;C;20;27;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
EOHR-006889;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOSR-065456;C;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
ZSTP-025423;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOYR-038554;C;20;63;0;0;0;0;0;0;32;0;0;0;0;0;0;0;1
QOMR-091542;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DSFP-114526;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOHR-086741;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01;1
AOQR-081023;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOJR-063924;C;10;0;0;0;0;0;0;0;4;0;0;0;1;0;0;1.51;0
MONR-003449;C;20;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZOBR-031716;C;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IOOR-042726;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XSSP-112176;C;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COFR-023165;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
BOYR-032966;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOKR-050856;C;19;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
WOQR-018960;C;10;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
